Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Focus,VAT,Pack Unit
,IDMBTG1000LE5W004,1000 DES306  PEDDLE PUSHER-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1000LE5W005,1000 DES306  PEDDLE PUSHER-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1000LE5W006,1000 DES306  PEDDLE PUSHER-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1000LE5W008,1000 DES306  PEDDLE PUSHER-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1000LE5W009,1000 DES306  PEDDLE PUSHER-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1000LE5W010,1000 DES306  PEDDLE PUSHER-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1000LE5W012,1000 DES306  PEDDLE PUSHER-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1000PD00003,1000 DES306 FULL- LENGTH-03,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1000PD00004,1000 DES306 FULL- LENGTH-04,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1000PD00005,1000 DES306 FULL- LENGTH-05,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1000PD00006,1000 DES306 FULL- LENGTH-06,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1000PD00008,1000 DES306 FULL- LENGTH-08,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1000PD00009,1000 DES306 FULL- LENGTH-09,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1000PD00010,1000 DES306 FULL- LENGTH-10,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1000PD00012,1000 DES306 FULL- LENGTH-12,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1001PD00003,1001 DES08 FULL- LENGTH-03,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1001PD00004,1001 DES08 FULL- LENGTH-04,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1001PD00005,1001 DES08 FULL- LENGTH-05,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1001PD00006,1001 DES08 FULL- LENGTH-06,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1001PD00008,1001 DES08 FULL- LENGTH-08,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1001PD00009,1001 DES08 FULL- LENGTH-09,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1001PD00010,1001 DES08 FULL- LENGTH-10,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1001PD00012,1001 DES08 FULL- LENGTH-12,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1004LE5W003,1004 DES36  PEDDLE PUSHER-003,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1004LE5W004,1004 DES36  PEDDLE PUSHER-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1004LE5W005,1004 DES36  PEDDLE PUSHER-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1004LE5W006,1004 DES36  PEDDLE PUSHER-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1004LE5W008,1004 DES36  PEDDLE PUSHER-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1004LE5W009,1004 DES36  PEDDLE PUSHER-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1004LE5W010,1004 DES36  PEDDLE PUSHER-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1004LE5W012,1004 DES36  PEDDLE PUSHER-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1004PD00003,1004  DES36 FULL- LENGTH-03,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1004PD00004,1004  DES36 FULL- LENGTH-04,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1004PD00005,1004  DES36 FULL- LENGTH-05,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1004PD00006,1004  DES36 FULL- LENGTH-06,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1004PD00008,1004  DES36 FULL- LENGTH-08,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1004PD00009,1004  DES36 FULL- LENGTH-09,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1004PD00010,1004  DES36 FULL- LENGTH-10,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1004PD00012,1004  DES36 FULL- LENGTH-12,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1005LE5W003,1005 DES38  PEDDLE PUSHER-003,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1005LE5W004,1005 DES38  PEDDLE PUSHER-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1005LE5W005,1005 DES38  PEDDLE PUSHER-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1005LE5W006,1005 DES38  PEDDLE PUSHER-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1005LE5W008,1005 DES38  PEDDLE PUSHER-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1005LE5W009,1005 DES38  PEDDLE PUSHER-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1005LE5W010,1005 DES38  PEDDLE PUSHER-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1005LE5W012,1005 DES38  PEDDLE PUSHER-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1005PD00003,1005  DES38 FULL- LENGTH-03,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1005PD00004,1005  DES38 FULL- LENGTH-04,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1005PD00005,1005  DES38 FULL- LENGTH-05,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1005PD00006,1005  DES38 FULL- LENGTH-06,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1005PD00008,1005  DES38 FULL- LENGTH-08,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1005PD00009,1005  DES38 FULL- LENGTH-09,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1005PD00010,1005  DES38 FULL- LENGTH-10,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1005PD00012,1005  DES38 FULL- LENGTH-12,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1009LE5W003,1009 DES01  PEDDLE PUSHER-003,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1009LE5W004,1009 DES01  PEDDLE PUSHER-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1009LE5W005,1009 DES01  PEDDLE PUSHER-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1009LE5W006,1009 DES01  PEDDLE PUSHER-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1009LE5W008,1009 DES01  PEDDLE PUSHER-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1009LE5W009,1009 DES01  PEDDLE PUSHER-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1009LE5W010,1009 DES01  PEDDLE PUSHER-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1009LE5W012,1009 DES01  PEDDLE PUSHER-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1010SD00003,1010  DES04 SKIRT-03,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1010SD00004,1010  DES04 SKIRT-04,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1010SD00005,1010  DES04 SKIRT-05,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1010SD00006,1010  DES04 SKIRT-06,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1010SD00008,1010  DES04 SKIRT-08,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1010SD00009,1010  DES04 SKIRT-09,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1010SD00010,1010  DES04 SKIRT-10,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1010SD00012,1010  DES04 SKIRT-12,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1011SD00003,1011  DES05 SKIRT-03,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1011SD00004,1011  DES05 SKIRT-04,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1011SD00005,1011  DES05 SKIRT-05,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1011SD00006,1011  DES05 SKIRT-06,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1011SD00008,1011  DES05 SKIRT-08,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1011SD00009,1011  DES05 SKIRT-09,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1011SD00010,1011  DES05 SKIRT-10,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1011SD00012,1011  DES05 SKIRT-12,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1012LE5W003,1012 DES40  PEDDLE PUSHER-003,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1012LE5W004,1012 DES40  PEDDLE PUSHER-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1012LE5W005,1012 DES40  PEDDLE PUSHER-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1012LE5W006,1012 DES40  PEDDLE PUSHER-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1012LE5W008,1012 DES40  PEDDLE PUSHER-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1012LE5W009,1012 DES40  PEDDLE PUSHER-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1012LE5W010,1012 DES40  PEDDLE PUSHER-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1012LE5W012,1012 DES40  PEDDLE PUSHER-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1012SD00003,1012  DES40 SKIRT-03,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1012SD00004,1012  DES40 SKIRT-04,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1012SD00005,1012  DES40 SKIRT-05,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1012SD00006,1012  DES40 SKIRT-06,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1012SD00008,1012  DES40 SKIRT-08,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1012SD00009,1012  DES40 SKIRT-09,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1012SD00010,1012  DES40 SKIRT-10,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1012SD00012,1012  DES40 SKIRT-12,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1013SD00003,1013  DES303 SHORTS-03,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1013SD00004,1013  DES303 SHORTS-04,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1013SD00005,1013  DES303 SHORTS-05,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1013SD00006,1013  DES303 SHORTS-06,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1013SD00008,1013  DES303 SHORTS-08,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1013SD00009,1013  DES303 SHORTS-09,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1013SD00010,1013  DES303 SHORTS-10,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1013SD00012,1013  DES303 SHORTS-12,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1014SD00003,1014  DES302 SHORTS-03,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1014SD00004,1014  DES302 SHORTS-04,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1014SD00005,1014  DES302 SHORTS-05,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1014SD00006,1014  DES302 SHORTS-06,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1014SD00008,1014  DES302 SHORTS-08,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1014SD00009,1014  DES302 SHORTS-09,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1014SD00010,1014  DES302 SHORTS-10,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1014SD00012,1014  DES302 SHORTS-12,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1015LE5W003,1015 DES06  PEDDLE PUSHER-003,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1015LE5W004,1015 DES06  PEDDLE PUSHER-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1015LE5W005,1015 DES06  PEDDLE PUSHER-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1015LE5W006,1015 DES06  PEDDLE PUSHER-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1015LE5W008,1015 DES06  PEDDLE PUSHER-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1015LE5W009,1015 DES06  PEDDLE PUSHER-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1015LE5W010,1015 DES06  PEDDLE PUSHER-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1015LE5W012,1015 DES06  PEDDLE PUSHER-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1040LE5W003,1040 DES39  PEDDLE PUSHER-003,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1040LE5W004,1040 DES39  PEDDLE PUSHER-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1040LE5W005,1040 DES39  PEDDLE PUSHER-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1040LE5W006,1040 DES39  PEDDLE PUSHER-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1040LE5W008,1040 DES39  PEDDLE PUSHER-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1040LE5W009,1040 DES39  PEDDLE PUSHER-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1040LE5W010,1040 DES39  PEDDLE PUSHER-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1040LE5W012,1040 DES39  PEDDLE PUSHER-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1347SH5W003,1347 DES390  SHORTS-003,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1347SH5W004,1347 DES390  SHORTS-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1347SH5W005,1347 DES390  SHORTS-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1347SH5W006,1347 DES390  SHORTS-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1347SH5W008,1347 DES390  SHORTS-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1347SH5W009,1347 DES390  SHORTS-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1347SH5W010,1347 DES390  SHORTS-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1347SH5W012,1347 DES390  SHORTS-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1348SH5W003,1348 DES391  SKIRT-003,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1348SH5W004,1348 DES391  SKIRT-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1348SH5W005,1348 DES391  SKIRT-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1348SH5W006,1348 DES391  SKIRT-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1348SH5W008,1348 DES391  SKIRT-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1348SH5W009,1348 DES391  SKIRT-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1348SH5W010,1348 DES391  SKIRT-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1348SH5W012,1348 DES391  SKIRT-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMBTG1349LE5W003,1349 DES392  PEDDLE PUSHER-003,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,003,,,0,,,
,IDMBTG1349LE5W004,1349 DES392  PEDDLE PUSHER-004,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,004,,,0,,,
,IDMBTG1349LE5W005,1349 DES392  PEDDLE PUSHER-005,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,005,,,0,,,
,IDMBTG1349LE5W006,1349 DES392  PEDDLE PUSHER-006,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,006,,,0,,,
,IDMBTG1349LE5W008,1349 DES392  PEDDLE PUSHER-008,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,008,,,0,,,
,IDMBTG1349LE5W009,1349 DES392  PEDDLE PUSHER-009,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,009,,,0,,,
,IDMBTG1349LE5W010,1349 DES392  PEDDLE PUSHER-010,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,010,,,0,,,
,IDMBTG1349LE5W012,1349 DES392  PEDDLE PUSHER-012,DENIM BOTTOM,,,0,Y,N,DENIM,PC,,,012,,,0,,,
,IDMDM1421JEN00040,JD1421 JEANS - 040,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,040,,,0,,,
,IDMDM1422JEN00032,JD1422 JEANS - 032,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,032,,,0,,,
,IDMDM1422JEN00034,JD1422 JEANS - 034,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,034,,,0,,,
,IDMDM1422JEN00036,JD1422 JEANS - 036,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,036,,,0,,,
,IDMDM1422JEN00038,JD1422 JEANS - 038,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,038,,,0,,,
,IDMDM1422JEN00040,JD1422 JEANS - 040,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,040,,,0,,,
,IDMDM1554JEN00032,JD1554 JEANS - 032,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,032,,,0,,,
,IDMDM1554JEN00034,JD1554 JEANS - 034,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,034,,,0,,,
,IDMDM1554JEN00036,JD1554 JEANS - 036,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,036,,,0,,,
,IDMDM1554JEN00038,JD1554 JEANS - 038,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,038,,,0,,,
,IDMDM1554JEN00040,JD1554 JEANS - 040,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,040,,,0,,,
,IDMDM1574JEN00026,JD1574 JEANS - 026,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,026,,,0,,,
,IDMDM1574JEN00028,JD1574 JEANS - 028,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,028,,,0,,,
,IDMDM1574JEN00030,JD1574 JEANS - 030,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,030,,,0,,,
,IDMDM1618JEN00036,JD1618 JEANS - 036,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,036,,,0,,,
,IDMDM1618JEN00038,JD1618 JEANS - 038,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,038,,,0,,,
,IDMDM1618JEN00040,JD1618 JEANS - 040,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,040,,,0,,,
,IDMDM18464JE00022,JD18464 JEANS - 022,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,022,,,0,,,
,IDMDM18464JE00024,JD18464 JEANS - 024,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,024,,,0,,,
,IDMDM18464JE00026,JD18464 JEANS - 026,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,026,,,0,,,
,IDMDM18464JE00028,JD18464 JEANS - 028,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,028,,,0,,,
,IDMDM18464JE00030,JD18464 JEANS - 030,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,030,,,0,,,
,IDMDM18464JE00032,JD18464 JEANS - 032,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,032,,,0,,,
,IDMDM18464JE00034,JD18464 JEANS - 034,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,034,,,0,,,
,IDMDM18464JE00036,JD18464 JEANS - 036,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,036,,,0,,,
,IDMDM18464JE00038,JD18464 JEANS - 038,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,038,,,0,,,
,IDMDM18464JE00040,JD18464 JEANS - 040,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,040,,,0,,,
,IDMDM18469JE00022,JD18469 JEANS - 022,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,022,,,0,,,
,IDMDM18469JE00024,JD18469 JEANS - 024,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,024,,,0,,,
,IDMDM18469JE00026,JD18469 JEANS - 026,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,026,,,0,,,
,IDMDM18469JE00028,JD18469 JEANS - 028,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,028,,,0,,,
,IDMDM18469JE00030,JD18469 JEANS - 030,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,030,,,0,,,
,IDMDM18469JE00038,JD18469 JEANS - 038,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,038,,,0,,,
,IDMDM18469JE00040,JD18469 JEANS - 040,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,040,,,0,,,
,IDMDM2167JEN00032,JD2167 JEANS - 032,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,032,,,0,,,
,IDMDM2167JEN00034,JD2167 JEANS - 034,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,034,,,0,,,
,IDMDM2167JEN00036,JD2167 JEANS - 036,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,036,,,0,,,
,IDMDM2167JEN00038,JD2167 JEANS - 038,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,038,,,0,,,
,IDMDM2167JEN00040,JD2167 JEANS - 040,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,040,,,0,,,
,IDMDM2406JEN00032,JD2406 JEANS - 032,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,032,,,0,,,
,IDMDM2406JEN00034,JD2406 JEANS - 034,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,034,,,0,,,
,IDMDM2406JEN00036,JD2406 JEANS - 036,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,036,,,0,,,
,IDMDM2406JEN00038,JD2406 JEANS - 038,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,038,,,0,,,
,IDMDM2406JEN00040,JD2406 JEANS - 040,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,040,,,0,,,
,IDMDM2752JEN00026,JD2752 JEANS - 026,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,026,,,0,,,
,IDMDM2752JEN00028,JD2752 JEANS - 028,DENIM DUMMY,,,0,Y,N,DENIM,PC,,,028,,,0,,,
